Area,species,species_number,height,crown_width,dbh,health,health_number
4,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
5,Camaldulensis,37,8,2.5,60,Fair,2
1,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
1,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
5,Camaldulensis,37,8,2.5,60,Good,3
5,Camaldulensis,37,8,2.5,60,Good,3
5,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
1,Camaldulensis,37,8,2.5,60,Good,3
5,Camaldulensis,37,8,2.5,60,Good,3
5,Camaldulensis,37,8,2.5,60,Good,3
5,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Fair,2
5,Camaldulensis,37,8,2.5,60,Good,3
5,Camaldulensis,37,8,2.5,60,Good,3
5,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,2.5,60,Good,3
4,Camaldulensis,37,8,2.5,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
1,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Fair,2
3,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Fair,2
2,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Fair,2
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Fair,2
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Fair,2
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Fair,2
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Fair,2
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
3,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
1,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Fair,2
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Fair,2
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Fair,2
2,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Fair,2
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Poor,4
4,Camaldulensis,37,8,8,60,Poor,4
4,Camaldulensis,37,8,8,60,Poor,4
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
1,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
1,Camaldulensis,37,8,8,60,Good,3
1,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Fair,2
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Fair,2
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Fair,2
3,Camaldulensis,37,8,8,60,Fair,2
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Fair,2
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Fair,2
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Fair,2
5,Camaldulensis,37,8,8,60,Fair,2
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
3,Camaldulensis,37,8,8,60,Good,3
3,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Fair,2
2,Camaldulensis,37,8,8,60,Fair,2
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Fair,2
1,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Fair,2
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
3,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Fair,2
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
2,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Fair,2
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Fair,2
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
4,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,8,8,60,Good,3
3,Camaldulensis,37,8,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Fair,2
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Poor,4
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Fair,2
3,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
1,Camaldulensis,37,13,8,60,Good,3
1,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Fair,2
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Fair,2
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Fair,2
4,Camaldulensis,37,13,8,60,Fair,2
4,Camaldulensis,37,13,8,60,Fair,2
4,Camaldulensis,37,13,8,60,Fair,2
3,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Fair,2
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Fair,2
4,Camaldulensis,37,13,8,60,Fair,2
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Fair,2
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Fair,2
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Poor,4
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Fair,2
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Fair,2
4,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
4,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
2,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Fair,2
5,Camaldulensis,37,13,8,60,Good,3
5,Camaldulensis,37,13,8,60,Good,3
